2026-07-14 00:46:07,664 | analytics_pipeline | INFO | maestro | Starting execution
Pipelines Scheduled: 3
====================================================================================================
2026-07-14 00:46:07,665 | analytics_pipeline | INFO | maestro | Running [ingestion]
====================================================================================================
2026-07-14 00:46:08,784 | analytics_pipeline | INFO | [transformation] | standings | [BUILD] | END step = Load table [matches] status = PASS duration = 0.05198
2026-07-14 00:46:08,784 | analytics_pipeline | INFO | [transformation] | standings | [BUILD] | START step = Build table standings
2026-07-14 00:46:08,892 | analytics_pipeline | INFO | [transformation] | standings | [BUILD] | END step = Build table standings status = PASS duration = 0.10786
2026-07-14 00:46:08,892 | analytics_pipeline | INFO | [transformation] | standings | [BUILD] | END [BUILD] stage status = PASS duration = 0.16091
2026-07-14 00:46:08,893 | analytics_pipeline | INFO | [transformation] | standings | [BUILD] | Staging [VALIDATE] steps
2026-07-14 00:46:08,893 | analytics_pipeline | INFO | [transformation] | standings | [VALIDATE] | Scheduled steps 0
2026-07-14 00:46:08,893 | analytics_pipeline | INFO | [transformation] | standings | [VALIDATE] | END [VALIDATE] stage status = PASS duration = 0.0
2026-07-14 00:46:08,893 | analytics_pipeline | INFO | [transformation] | standings | [VALIDATE] | Staging [PERSIST] steps
2026-07-14 00:46:08,893 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | Scheduled steps 1
2026-07-14 00:46:08,893 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | START step = Persist table [standings]
2026-07-14 00:46:08,894 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | Persisting table standings
2026-07-14 00:46:08,905 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | standings truncated
2026-07-14 00:46:08,919 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | END step = Persist table [standings] status = PASS duration = 0.02544
2026-07-14 00:46:08,919 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | END [PERSIST] stage status = PASS duration = 0.02596
2026-07-14 00:46:08,920 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | Executed [standings] lifecycle status = PASS duration = 0.18852
2026-07-14 00:46:08,920 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | Staging artifact [teams]
2026-07-14 00:46:08,920 | analytics_pipeline | INFO | [transformation] | standings | [PERSIST] | All dependencies found, starting execution
2026-07-14 00:46:08,920 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | START Artifact lifecycle
2026-07-14 00:46:08,920 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | Staging [BUILD] steps
2026-07-14 00:46:08,920 | analytics_pipeline | INFO | [transformation] | teams | [BUILD] | Scheduled steps 1
2026-07-14 00:46:08,921 | analytics_pipeline | INFO | [transformation] | teams | [BUILD] | START step = Build table teams
2026-07-14 00:46:08,942 | analytics_pipeline | INFO | [transformation] | teams | [BUILD] | END step = Build table teams status = PASS duration = 0.02157
2026-07-14 00:46:08,943 | analytics_pipeline | INFO | [transformation] | teams | [BUILD] | END [BUILD] stage status = PASS duration = 0.02202
2026-07-14 00:46:08,943 | analytics_pipeline | INFO | [transformation] | teams | [BUILD] | Staging [VALIDATE] steps
2026-07-14 00:46:08,943 | analytics_pipeline | INFO | [transformation] | teams | [VALIDATE] | Scheduled steps 0
2026-07-14 00:46:08,943 | analytics_pipeline | INFO | [transformation] | teams | [VALIDATE] | END [VALIDATE] stage status = PASS duration = 0.0
2026-07-14 00:46:08,943 | analytics_pipeline | INFO | [transformation] | teams | [VALIDATE] | Staging [PERSIST] steps
2026-07-14 00:46:08,944 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | Scheduled steps 1
2026-07-14 00:46:08,944 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | START step = Persist table [teams]
2026-07-14 00:46:08,944 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | Persisting table teams
2026-07-14 00:46:08,949 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | teams truncated
2026-07-14 00:46:08,956 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | END step = Persist table [teams] status = PASS duration = 0.0124
2026-07-14 00:46:08,957 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | END [PERSIST] stage status = PASS duration = 0.01315
2026-07-14 00:46:08,957 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | Executed [teams] lifecycle status = PASS duration = 0.03689
2026-07-14 00:46:08,957 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | Staging artifact [match_probs]
2026-07-14 00:46:08,958 | analytics_pipeline | INFO | [transformation] | teams | [PERSIST] | All dependencies found, starting execution
2026-07-14 00:46:08,958 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | START Artifact lifecycle
2026-07-14 00:46:08,958 | analytics_pipeline | INFO | [transformation] | match_probs | [PERSIST] | Staging [BUILD] steps
2026-07-14 00:46:08,958 | analytics_pipeline | INFO | [transformation] | match_probs | [BUILD] | Scheduled steps 1
2026-07-14 00:46:08,959 | analytics_pipeline | INFO | [transformation] | match_probs | [BUILD] | START step = Build Table match_probs
2026-07-14 00:46:09,007 | analytics_pipeline | INFO | [transformation] | match_probs | [BUILD] | END step = Build Table match_probs status = PASS duration = 0.04797
2026-07-14 00:46:09,007 | analytics_pipeline | INFO | [transformation] | match_probs | [BUILD] | END [BUILD] stage status = PASS duration = 0.04847
2026-07-14 00:46:09,007 | analytics_pipeline | INFO | [transformation] | match_probs | [BUILD] | Staging [VALIDATE] steps
2026-07-14 00:46:09,008 | analytics_pipeline | INFO | [transformation] | match_probs | [VALIDATE] | Scheduled steps 0
